902)      ,214426,subinginer mecanic utilaje pentru construcţii
903)      ,214427,subinginer mecanic avioane şi motoare de aviaţie
904)      ,214428,subinginer mecanic construcţii corp de navă
905)      ,214429,subinginer mecanic instalaţii navale de bord
906)      ,214430,subinginer mecanic automobile
907)      ,214431,subinginer mecanic utilaje pentru industria lemnului
908)      ,214432,subinginer mecanic utilaje pentru materiale de construcţie
909)      ,214433,consilier inginer mecanic
910)      ,214434,expert inginer mecanic
911)      ,214435,inspector de specialitate inginer mecanic
912)      ,214436,referent de specialitate inginer mecanic
913)      ,214437,proiectant inginer aeronave
914)      ,214438,proiectant inginer mecanic
915)      ,214439,inginer pilot de încercare 
916)      ,214440,subinginer proiectant mecanic
917)      ,214441,specialist reglementări/ cărţi de identitate vehicule/ verificări tehnice înmatriculare/ inspecţii tehnice/ omologări oficiale
918)      ,214442,specialist prestaţii vehicule
919)      ,214443,specialist mentenanţă mecanică echipamente industriale
920)      ,214444,inginer/ subinginer tehnolog prelucrări mecanice
921)      ,214445,inginer tehnolog în fabricarea armamentului şi muniţiei
922)      ,214446,subinginer tehnolog în fabricarea armamentului şi muniţiei
923)      ,214447,"inginer pentru protecţia navigaţiei aeriene (comunicaţii, navigaţie, supraveghere)"
924)      ,214448,cercetător în sisteme de propulsie
925)      ,214449,inginer de cercetare în sisteme de propulsie
926)      ,214450,asistent de cercetare în sisteme de propulsie
927)      ,214451,cercetător în echipamente şi instalaţii de bord
928)      ,214452,inginer de cercetare în echipamente şi instalaţii de bord
929)      ,214453,asistent de cercetare în echipamente şi instalaţii de bord
930)      ,214454,cercetător în maşini şi echipamente termice
931)      ,214455,inginer de cercetare în maşini şi echipamente termice
932)      ,214456,asistent de cercetare în maşini şi echipamente termice
933)      ,214457,cercetător în maşini hidraulice şi pneumatice
934)      ,214458,inginer de cercetare în maşini hidraulice şi pneumatice
935)      ,214459,asistent de cercetare în maşini hidraulice şi pneumatice
936)      ,214460,cercetător în echipamente de proces
937)      ,214461,inginer de cercetare în echipamente de proces
938)      ,214462,asistent de cercetare în echipamente de proces
939)      ,214463,cercetător în mecanică fină
940)      ,214464,inginer de cercetare în mecanică fină
941)      ,214465,asistent de cercetare în mecanică fină
942)      ,214466,cercetător în tehnologia construcţiilor de maşini
943)      ,214467,inginer de cercetare în tehnologia construcţiilor de maşini
944)      ,214468,asistent de cercetare în tehnologia construcţiilor de maşini
945)      ,214469,cercetător în construcţii de maşini agricole
946)      ,214470,inginer de cercetare în construcţii de maşini agricole
947)      ,214471,asistent de cercetare în construcţii de maşini agricole
948)      ,214472,cercetător în autovehicule rutiere
949)      ,214473,inginer de cercetare în autovehicule rutiere
950)      ,214474,asistent de cercetare în autovehicule rutiere
951)      ,214475,cercetător în utilaje şi instalaţii portuare
952)      ,214476,inginer de cercetare în utilaje şi instalaţii portuare
953)      ,214477,asistent de cercetare în utilaje şi instalaţii portuare
954)      ,214478,cercetător în utilaje şi tehnologia ambalării
955)      ,214479,inginer de cercetare în utilaje şi tehnologia ambalării
956)      ,214480,asistent de cercetare în utilaje şi tehnologia ambalării
957)      ,214481,cercetător în creaţia tehnică în construcţia de maşini
958)      ,214482,inginer de cercetare în creaţia tehnică în construcţia de maşini
959)      ,214483,asistent de cercetare în creaţia tehnică în construcţia de maşini
960)      ,214484,cercetător în maşini şi instalaţii mecanice
961)      ,214485,inginer de cercetare în maşini şi instalaţii mecanice
962)      ,214486,asistent de cercetare în maşini şi instalaţii mecanice
963)      ,214487,cercetător în instalaţii şi utilaje pentru transportul şi depozitarea produselor petroliere
964)      ,214488,inspector suprastructuri mobile mărfuri periculoase
965)      ,214489,ofițer mecanic
966)      ,214490,inginer de proces în tratarea/epurarea apei
967)      ,214491,inginer mecatronist
968)      ,214492,inginer utilaje gospodărie comunală și ecologizare/salubrizare
969)      ,214493,inginer sisteme de transport operațional
970)      ,214501,inginer petrochimist
971)      ,214502,subinginer petrochimist
972)      ,214503,proiectant inginer chimist
973)      ,214504,consilier inginer chimist
974)      ,214505,expert inginer chimist
975)      ,214506,inspector de specialitate inginer chimist
976)      ,214507,referent de specialitate inginer chimist
977)      ,214508,consilier inginer petrochimist
978)      ,214509,expert inginer petrochimist
979)      ,214510,inspector de specialitate inginer petrochimist
980)      ,214511,referent de specialitate petrochimist
981)      ,214512,biochimist
982)      ,214513,inginer chimist
983)      ,214514,inginer în industria alimentară
984)      ,214515,subinginer în industria alimentară
985)      ,214516,proiectant inginer produse alimentare
986)      ,214517,consilier inginer industria alimentară
987)      ,214518,expert inginer industria alimentară
988)      ,214519,inspector de specialitate inginer industria alimentară
989)      ,214520,referent de specialitate inginer industria alimentară
990)      ,214521,cercetător în tehnologia substanţelor anorganice
991)      ,214522,inginer de cercetare în tehnologia substanţelor anorganice
992)      ,214523,asistent de cercetare în tehnologia substanţelor anorganice
993)      ,214524,cercetător în tehnologia substanţelor organice
994)      ,214525,inginer de cercetare în tehnologia substanţelor organice
995)      ,214526,asistent de cercetare în tehnologia substanţelor organice
996)      ,214527,cercetător în petrochimie şi carbochimie
997)      ,214528,inginer de cercetare în petrochimie şi carbochimie
998)      ,214529,asistent de cercetare în petrochimie şi carbochimie
999)      ,214530,cercetător în tehnologia compuşilor macromoleculari
1000)    ,214531,inginer de cercetare în tehnologia compuşilor macromoleculari
1001)    ,214532,asistent de cercetare în tehnologia compuşilor macromoleculari
1002)    ,214533,cercetător în controlul calităţii produselor alimentare
1003)    ,214534,inginer de cercetare în controlul calităţii produselor alimentare
1004)    ,214535,asistent de cercetare în controlul calităţii produselor alimentare
1005)    ,214536,subinginer chimist
1006)    ,214601,inginer metalurgie extractivă
1007)    ,214602,inginer minier
1008)    ,214603,subinginer metalurgist
1009)    ,214604,subinginer minier
1010)    ,214605,inginer preparator minier
1011)    ,214606,consilier inginer metalurg
1012)    ,214607,expert inginer metalurg
1013)    ,214608,inspector de specialitate inginer metalurg
1014)    ,214609,referent de specialitate inginer metalurg
1015)    ,214610,consilier inginer minier
1016)    ,214611,expert inginer minier
1017)    ,214612,inspector de specialitate inginer minier
1018)    ,214613,referent de specialitate inginer minier
1019)    ,214614,inginer prelucrări metalurgice
1020)    ,214615,inginer metalurgie neferoasă
1021)    ,214616,inginer petrolist
1022)    ,214617,subinginer petrolist
1023)    ,214618,consilier inginer petrolist
1024)    ,214619,expert inginer petrolist
1025)    ,214620,referent inginer petrolist
1026)    ,214621,proiectant inginer petrolist
1027)    ,214622,inginer tehnolog metalurg
1028)    ,214623,proiectant inginer metalurg
1029)    ,214624,proiectant inginer în minerit
1030)    ,214625,inginer mineralurg
1031)    ,214626,cercetător în exploatări miniere
1032)    ,214627,inginer de cercetare în exploatări miniere
1033)    ,214628,asistent de cercetare în exploatări miniere
1034)    ,214629,cercetător în prepararea substanţelor minerale utile
1035)    ,214630,inginer de cercetare în prepararea substanţelor minerale utile
1036)    ,214631,asistent de cercetare în prepararea substanţelor minerale utile
1037)    ,214632,cercetător în petrol (extracţie-prospecţiune)
1038)    ,214633,inginer de cercetare în petrol (extracţie-prospecţiune)
1039)    ,214634,asistent de cercetare în petrol (extracţie-prospecţiune)
1040)    ,214635,cercetător în topografie minieră
1041)    ,214636,inginer de cercetare în topografie minieră
1042)    ,214637,asistent de cercetare în topografie minieră
1043)    ,214638,cercetător în ingineria proceselor siderurgice
1044)    ,214639,inginer de cercetare în ingineria proceselor siderurgice
1045)    ,214640,asistent de cercetare în ingineria proceselor siderurgice
1046)    ,214641,cercetător în metalurgia neferoasă
1047)    ,214642,inginer de cercetare în metalurgia neferoasă
1048)    ,214643,asistent de cercetare în metalurgia neferoasă
1049)    ,214644,cercetător în turnarea metalelor
1050)    ,214645,inginer de cercetare în turnarea metalelor
1051)    ,214646,asistent de cercetare în turnarea metalelor
1052)    ,214647,cercetător în prelucrări plastice şi tratamente termice
1053)    ,214648,inginer de cercetare în prelucrări plastice şi tratamente termice
1054)    ,214649,asistent de cercetare în prelucrări plastice şi tratamente termice
1055)    ,214650,cercetător în ştiinţa materialelor
1056)    ,214651,inginer de cercetare în ştiinţa materialelor
1057)    ,214652,asistent de cercetare în ştiinţa materialelor
1058)    ,214653,cercetător în tehnologii carbochimice
1059)    ,214654,inginer de cercetare în tehnologii carbochimice
1060)    ,214655,asistent de cercetare în tehnologii carbochimice
1061)    ,214656,inginer de cercetare în instalaţii şi utilaje pentru transportul şi depozitarea produselor petroliere
1062)    ,214657,asistent de cercetare în instalaţii şi utilaje pentru transportul şi depozitarea produselor petroliere
1063)    ,214901,inginer prelucrarea sticlei şi ceramicii
1064)    ,214902,subinginer prelucrarea sticlei şi ceramicii
1065)    ,214903,inginer materiale de construcţii
1066)    ,214904,subinginer materiale de construcţii
1067)    ,214905,consilier inginer prelucrarea sticlei şi ceramicii
1068)    ,214906,expert inginer prelucrarea sticlei şi ceramicii
1069)    ,214907,inspector de specialitate inginer prelucrarea sticlei şi ceramicii
1070)    ,214908,referent de specialitate inginer prelucrarea sticlei şi ceramicii
1071)    ,214909,"proiectant inginer ceramică, sticlă"
1072)    ,214910,"chimist în materiale oxidice (sticlă, ceramică)"
1073)    ,214911,subinginer tehnologia celulozei şi hârtiei
1074)    ,214912,proiectant inginer celuloză şi hârtie
1075)    ,214913,consilier inginer tehnologia celulozei şi hârtiei
1076)    ,214914,expert inginer tehnologia celulozei şi hârtiei
1077)    ,214915,inspector de specialitate inginer tehnologia celulozei şi hârtiei
1078)    ,214916,referent de specialitate inginer tehnologia celulozei şi hârtiei
1079)    ,214917,cercetător în informatică
1080)    ,214918,asistent de cercetare în informatică
1081)    ,214919,cercetător în filatură-ţesătorie
1082)    ,214920,inginer de cercetare în filatură-ţesătorie
1083)    ,214921,asistent de cercetare în filatură-ţesătorie
1084)    ,214922,cercetător în tricotaje-confecţii textile
1085)    ,214923,inginer de cercetare în tricotaje-confecţii textile
1086)    ,214924,asistent de cercetare în tricotaje-confecţii textile
1087)    ,214925,"cercetător în tehnologia chimică a produselor textile, pieii, blănurilor şi înlocuitorilor"
1088)    ,214926,"inginer de cercetare în tehnologia chimică a produselor textile, pieii, blănurilor şi înlocuitorilor"
1089)    ,214927,"asistent de cercetare în tehnologia chimică a produselor textile, pieii, blănurilor şi înlocuitorilor"
1090)    ,214928,cercetător în confecţii din piele şi înlocuitori
1091)    ,214929,inginer de cercetare în confecţii din piele şi înlocuitori
1092)    ,214930,asistent de cercetare în confecţii din piele şi înlocuitori
1093)    ,214931,cercetător în exploatări forestiere
1094)    ,214932,inginer de cercetare în exploatări forestiere
1095)    ,214933,asistent de cercetare în exploatări forestiere
1096)    ,214934,inginer de cercetare în proiectarea mobilei şi produselor finite din lemn
1097)    ,214935,cercetător în prelucrarea lemnului
1098)    ,214936,inginer de cercetare în prelucrarea lemnului
1099)    ,214937,asistent de cercetare în prelucrarea lemnului
1100)    ,214938,cercetător în tehnologie şi echipamente neconvenţionale
1101)    ,214939,inginer de cercetare în tehnologie şi echipamente neconvenţionale
1102)    ,214940,asistent de cercetare în tehnologie şi echipamente neconvenţionale
1103)    ,214941,"cercetător în tehnologia celulozei, hârtiei, poligrafiei şi fibrelor"
1104)    ,214942,"inginer de cercetare în tehnologia celulozei, hârtiei, poligrafiei şi fibrelor"
1105)    ,214943,"asistent de cercetare în tehnologia celulozei, hârtiei, poligrafiei şi fibrelor"
1106)    ,214944,corespondent securitate - confidenţialitate produs
1107)    ,214945,specialist operare sisteme de poziționare dinamică
1108)    ,214946,expert achiziţii publice
1109)    ,214947,expert elaborare documentaţii tehnice de montaj
1110)    ,214948,expert monitorizare şi control lucrări de montaj
1111)    ,214949,expert prevenire - reducere riscuri tehnologice
1112)    ,214950,expert urmărire comportare în exploatare lucrări montaj
1113)    ,214951,expert tehnic extrajudiciar
1114)    ,214952,auditor de siguranţă rutieră
1115)    ,214953,inspector/referent în gestiunea materialelor şi mijloacelor fixe
1116)    ,214954,inginer exploatare echipamente și instalații nucleare
1117)    ,214955,logistician în transporturi
1118)    ,215101,dispecer energetic feroviar
1119)    ,215102,"dispecer centrală, hidrocentru, cascadă, dispecerate teritoriale"
1120)    ,215103,dispecer reţea distribuţie
1121)    ,215104,dispecer reţele de înaltă tensiune
1122)    ,215105,inginer sisteme electroenergetice
1123)    ,215106,radiochimist
1124)    ,215107,subinginer electroenergetică
1125)    ,215108,inginer energetică industrială
1126)    ,215109,inginer sisteme termoenergetice
1127)    ,215110,proiectant inginer electrotehnic
1128)    ,215111,inginer proiectant energetician
1129)    ,215112,inginer reţele electroenergetice
1130)    ,215113,subinginer reţele electrice
1131)    ,215114,inginer hidroenergetică
1132)    ,215115,inginer exploatare centrale nuclearoelectrice
1133)    ,215116,subinginer centrale termoelectrice
1134)    ,215117,inginer exploatare instalaţii nucleare
1135)    ,215118,proiectant subinginer electrotehnic
1136)    ,215119,proiectant sisteme de securitate
1137)    ,215120,şef tură dispecer energetic
1138)    ,215121,cercetător în electrotehnică
1139)    ,215122,inginer de cercetare în electrotehnică
1140)    ,215123,asistent de cercetare în electrotehnică
1141)    ,215124,cercetător în electrofizică
1142)    ,215125,inginer de cercetare în electrofizică
1143)    ,215126,asistent de cercetare în electrofizică
1144)    ,215127,cercetător în metrologie
1145)    ,215128,inginer de cercetare în metrologie
1146)    ,215129,asistent de cercetare în metrologie
1147)    ,215130,cercetător în electromecanică
1148)    ,215131,inginer de cercetare în electromecanică
1149)    ,215132,asistent de cercetare în electromecanică
1150)    ,215133,cercetător roboţi industriali
1151)    ,215134,inginer de cercetare roboţi industriali
1152)    ,215135,asistent de cercetare roboţi industriali
1153)    ,215136,cercetător în centrale termoelectrice
1154)    ,215137,inginer de cercetare în centrale termoelectrice
1155)    ,215138,asistent de cercetare în centrale termoelectrice
1156)    ,215139,cercetător în centrale nuclearoelectrice
1157)    ,215140,inginer de cercetare în centrale nuclearoelectrice
1158)    ,215141,asistent de cercetare în centrale nuclearoelectrice
1159)    ,215142,cercetător în electroenergetică
1160)    ,215143,inginer de cercetare în electroenergetică
1161)    ,215144,asistent de cercetare în electroenergetică
1162)    ,215145,cercetător în energetică industrială
1163)    ,215146,inginer de cercetare în energetică industrială
1164)    ,215147,asistent de cercetare în energetică industrială
1165)    ,215148,ofițer electrician
1166)    ,215149,inginer electrician
1167)    ,215150,auditor electroenergetic
1168)    ,215151,inginer centrale fotovoltaice
1169)    ,215152,inginer centrale eoliene
1170)    ,215153,inginer exploatare centrale termoelectrice
1171)    ,215154,auditor termoenergetic
1172)    ,215155,inginer securitate obiective nucleare
1173)    ,215156,inginer exploatare centrale hidroelectrice
1174)    ,215157,inginer echipamente și sisteme hidroenergetice
1175)    ,215158,inginer management resurse de apă
1176)    ,215159,inginer energetica clădirilor
1177)    ,215160,inginer programare și optimizare a instalațiilor și proceselor energetice
1178)    ,215161,inginer tehnologii informatice în energetică
1179)    ,215162,inginer conducere și control sisteme de utilități energetice
1180)    ,215163,inginer rețele și sisteme hidraulice
1181)    ,215201,inginer electromecanic SCB
1182)    ,215202,inginer automatist
1183)    ,215203,inginer navigaţie
1184)    ,215204,"inginer electronist transporturi, telecomunicaţii"
1185)    ,215205,inginer producţie
1186)    ,215206,instructor instalaţii
1187)    ,215207,instructor linii
1188)    ,215208,revizor siguranţa circulaţiei feroviare 
1189)    ,215209,subinginer automatist
1190)    ,215210,"subinginer electronist, transporturi, telecomunicaţii"
1191)    ,215211,subinginer reglaje subansamble
1192)    ,215212,inginer de recepţie şi control aeronave
1193)    ,215213,proiectant inginer electronist
1194)    ,215214,proiectant inginer de sisteme şi calculatoare
1195)    ,215215,proiectant inginer electromecanic
1196)    ,215216,inginer electromecanic
1197)    ,215217,subinginer electromecanic
1198)    ,215218,căpitan secund
1199)    ,215219,căpitan port (studii superioare)
1200)    ,215220,specialist mentenanţă electromecanică-automatică echipamente industriale
1201)    ,215221,inspector aeronautic
1202)    ,215222,inginer sisteme de securitate
1203)    ,215223,cercetător în electronică aplicată
1204)    ,215224,inginer de cercetare în electronică aplicată
1205)    ,215225,asistent de cercetare în electronică aplicată
1206)    ,215226,cercetător în comunicaţii
1207)    ,215227,inginer de cercetare în comunicaţii
1208)    ,215228,asistent de cercetare în comunicaţii
1209)    ,215229,cercetător în microelectronică
1210)    ,215230,inginer de cercetare în microelectronică
1211)    ,215231,asistent de cercetare în microelectronică
1212)    ,215232,cercetător în telecomenzi şi electronică în transporturi
1213)    ,215233,inginer de cercetare în telecomenzi şi electronică în transporturi
1214)    ,215234,asistent de cercetare în telecomenzi şi electronică în transporturi
1215)    ,215235,cercetător în calculatoare
1216)    ,215236,inginer de cercetare în calculatoare
1217)    ,215237,asistent de cercetare în calculatoare
1218)    ,215238,cercetător în automatică
1219)    ,215239,inginer de cercetare în automatică
1220)    ,215240,asistent de cercetare în automatică
1221)    ,215241,ofițer punte
1222)    ,215301,inginer emisie
1223)    ,215302,inginer montaj
1224)    ,215303,inginer electrotehnist
1225)    ,215304,inginer imagine
1226)    ,215305,inginer sunet
1227)    ,215306,inginer- şef car reportaj
1228)    ,215307,subinginer- şef car reportaj
1229)    ,215308,inginer-şef schimb emisie
1230)    ,215309,subinginer iluminat tehnologic
1231)    ,215310,inginer proiectant comunicaţii
1232)    ,215311,subinginer proiectant comunicaţii
1233)    ,215312,inginer/ inspector de specialitate/ referent de specialitate/ expert în serviciile de trafic aerian
1234)    ,215313,consilier tehnic
1235)    ,215314,inginer iluminare
1236)    ,215315,şef studio RTV
1237)    ,215316,coordonator producţie RTV
1238)    ,216101,arhitect clădiri
1239)    ,216102,conductor arhitect
1240)    ,216103,arhitect restaurări
1241)    ,216104,consilier arhitect
1242)    ,216105,expert arhitect
1243)    ,216106,inspector de specialitate arhitect
1244)    ,216107,referent de specialitate arhitect
1245)    ,216108,proiectant arhitect
1246)    ,216109,cercetător în arhitectură
1247)    ,216110,asistent de cercetare în arhitectură
1248)    ,216201,arhitect peisagistică şi amenajarea teritoriului
1249)    ,216202,peisagist
1250)    ,216301,designer industrial
1251)    ,216302,grafician industrial
1252)    ,216303,lucrător în ateliere de modele
1253)    ,216304,costumier
1254)    ,216305,pictor creator costume
1255)    ,216306,modelier confecţii
1256)    ,216307,designer vestimentar
1257)    ,216308,cercetător în arte plastice - design industrial
1258)    ,216309,asistent de cercetare în arte plastice - design industrial
1259)    ,216310,"cercetător în arte plastice - textile (tapiserie, contexturi, modă, imprimeuri)"
1260)    ,216311,"asistent de cercetare în arte plastice - textile (tapiserie, contexturi, modă, imprimeuri)"
1261)    ,216312,"cercetător în arte plastice-sticlă, ceramică, metal"
1262)    ,216313,"asistent de cercetare în arte plastice - sticlă, ceramică, metal"
1263)    ,216401,urbanist
1264)    ,216402,arhitect urbanism
1265)    ,216501,cartograf
1266)    ,216502,inginer geodez
1267)    ,216503,subinginer geodez
1268)    ,216504,inginer topograf
1269)    ,216505,inginer topograf minier
1270)    ,216506,proiectant inginer geodez
1271)    ,216507,consilier cadastru
1272)    ,216508,subinginer cadastru
1273)    ,216509,geomatician
1274)    ,216601,designer grafică (studii medii)
1275)    ,216602,animator film de animaţie (studii medii)
1276)    ,216603,intermediarist film desene animate (studii medii)
1277)    ,216604,stilizator film desene animate (studii medii)
1278)    ,216605,asistent regizor studio
1279)    ,216606,asistent regizor emisie
1280)    ,216607,designer floral
1281)    ,216608,
1282)    ,216609,art director
1283)    ,216610,designer pagini web (studii superioare)
1284)    ,216611,designer grafică (studii superioare)
1285)    ,216612,grafician calculator (studii medii)
1286)    ,216613,designer pagini web (studii medii)
1287)    ,221101,medic medicină generală
1288)    ,221102,medic rezident
1289)    ,221103,consilier medic
1290)    ,221104,expert medic
1291)    ,221105,inspector de specialitate medic
1292)    ,221106,referent de specialitate medic
1293)    ,221107,medic primar
1294)    ,221108,medic medicină de familie
1295)    ,221109,cercetător în medicina generală
1296)    ,221110,asistent de cercetare în medicina generală
1297)    ,221201,medic specialist
1298)    ,222101,asistent medical generalist
1299)    ,222201,moaşă
1300)    ,223001,cercetător în medicina tradiţională
1301)    ,223002,asistent de cercetare în medicina tradiţională
1302)    ,223003,instructor ergoterapie
1303)    ,223004,tehnician homeopat
1304)    ,223005,instructor de educaţie sanitară
1305)    ,223006,bioenergetician
1306)    ,223007,inforenergetician radiestezist
1307)    ,223008,terapeut în terapii complementare
1308)    ,224001,
1309)    ,225001,epizotolog
1310)    ,225002,medic veterinar
1311)    ,225003,medic veterinar - oncologie comparată
1312)    ,225004,cercetător în medicina veterinară
1313)    ,225005,asistent de cercetare în medicina veterinară
1314)    ,226101,medic stomatolog
1315)    ,226102,medic stomatolog rezident
1316)    ,226103,medic stomatolog de specialitate
1317)    ,226104,cercetător în medicina stomatologică
1318)    ,226105,asistent de cercetare în medicina stomatologică
1319)    ,226201,farmacist
1320)    ,226202,farmacist rezident
1321)    ,226203,farmacist de specialitate
1322)    ,226204,asistent de farmacie licențiat
1323)    ,226301,inginer clinic
1324)    ,226302,specialist în domeniul securităţii şi sănătăţii în muncă
1325)    ,226303,coordonator în materie de securitate şi sănătate în muncă (studii superioare)
1326)    ,226304,"cercetător ştiinţific în bacteriologie, microbiochimie, farmacologie"
1327)    ,226305,"asistent de cercetare în bacteriologie, microbiologie, biochimie, farmacologie"
1328)    ,226306,igienist
1329)    ,226307,evaluator de risc şi auditor în domeniul securităţii şi sănătăţii în muncă
1330)    ,226308,coordonator în materie de securitate şi sănătate în muncă pentru logistică (studii superioare)
1331)    ,226309,ergonomist
1332)    ,226401,fiziokinetoterapeut
1333)    ,226402,fizioterapeut
1334)    ,226403,cercetător în fiziokinetoterapie
1335)    ,226404,asistent de cercetare în fiziokinetoterapie
1336)    ,226405,kinetoterapeut
1337)    ,226406,profesor de cultură fizică medicală
1338)    ,226501,asistent de nutriţie
1339)    ,226502,dietetician
1340)    ,226503,nutriţionist şi dietetician
1341)    ,226504,consultant nutriționist
1342)    ,226601,instructor logoped
1343)    ,226602,
1344)    ,226603,logoped
1345)    ,226604,audiolog
1346)    ,226701,optometrist (studii superioare)
1347)    ,226901,medic igienist
1348)    ,226902,medic expertiză a capacităţii de muncă
1349)    ,226903,medic legist 
1350)    ,226904,bioinginer medical
1351)    ,226905,asistent medical (studii superioare)
1352)    ,226906,fizician medical
1353)    ,226907,medic specialist psihiatru
1354)    ,226908,medic de familie cu competenţe în sănătatea mintală
1355)    ,226909,cercetător în educaţie fizică şi sport
1356)    ,226910,asistent de cercetare în educaţie fizică şi sport
1357)    ,226911,consilier sportiv
1358)    ,226912,biochimist medical specialist
1359)    ,226913,biolog medical specialist
1360)    ,226914,chimist medical specialist
1361)    ,226915,biochimist medical principal
1362)    ,226916,biolog medical principal
1363)    ,226917,chimist medical principal
1364)    ,226918,asistent medical nutriție dietetică
1365)    ,226919,asistent medical radiologie
1366)    ,226920,asistent medical laborator
1367)    ,226921,asistent medical igienă și sănătate publică
1368)    ,226922,navigator de pacienți
1369)    ,226923,asistent medico-social
1370)    ,226924,"asistent medical balneofizioterapie, balneofiziokinetoterapie și recuperare"
1371)    ,226925,tehnician perfuzionist
1372)    ,231001,asistent universitar
1373)    ,231002,conferenţiar universitar
1374)    ,231003,lector universitar 
1375)    ,231004,preparator învăţământul universitar
1376)    ,231005,profesor universitar
1377)    ,231006,expert centre de perfecţionare
1378)    ,232001,profesor în învăţământul profesional şi de maiştri 
1379)    ,233001,"profesor în învăţământul liceal, postliceal "
1380)    ,233002,profesor în învăţământul gimnazial
1381)    ,234101,profesor în învăţământul primar
1382)    ,234102,
1383)    ,234103,
1384)    ,234201,profesor în învăţământul preşcolar
1385)    ,234202,
1386)    ,234203,
1387)    ,235101,cercetător în pedagogie 
1388)    ,235102,asistent de cercetare în pedagogie
1389)    ,235103,consilier învăţământ 
1390)    ,235104,expert învăţământ
1391)    ,235105,inspector şcolar
1392)    ,235106,referent de specialitate învăţământ
1393)    ,235201,defectolog
1394)    ,235202,interpret în limbaj mimico-gestual (studii superioare)
1395)    ,235203,educator în unităţi de handicapaţi
1396)    ,235204,instructor-educator în unităţi de handicapaţi
1397)    ,235205,pedagog de recuperare
1398)    ,235901,"secretar institut, facultate"
1399)    ,235902,mentor
1400)    ,235903,consilier şcolar
1401)    ,235904,designer instrucţional
1402)    ,235905,dezvoltator de e-learning
1403)    ,235906,laborant în învăţământ
1404)    ,235907,
1405)    ,235908,
1406)    ,235909,
1407)    ,235910,
1408)    ,235911,
1409)    ,235912,inspector şcolar pentru implementarea descentralizării instituţionale
1410)    ,235913,inspector şcolar pentru managementul resurselor umane
1411)    ,235914,inspector şcolar pentru mentorat
1412)    ,235915,inspector şcolar pentru dezvoltarea resursei umane
1413)    ,235916,inspector şcolar pentru educaţie permanentă
1414)    ,235917,inspector şcolar pentru învăţământ particular şi alternative educaţionale
1415)    ,235918,inspector şcolar pentru învăţământul special
1416)    ,235919,director Centrul Judeţean de Resurse şi Asistenţă Educaţională (CJRAE)
1417)    ,235920,consilier pentru tineret
1418)    ,235921,inspector şcolar pentru proiecte educaţionale
1419)    ,235922,consilier mediator
1420)    ,241101,controlor tezaur
1421)    ,241102,expert contabil-verificator
1422)    ,241103,revizor contabil
1423)    ,241104,referent de specialitate financiar-contabilitate
1424)    ,241105,auditor intern
1425)    ,241106,controlor de gestiune
1426)    ,241107,auditor financiar
1427)    ,241201,cenzor
1428)    ,241202,comisar Garda Financiară
1429)    ,241203,consilier financiar-bancar
1430)    ,241204,expert financiar-bancar
1431)    ,241205,inspector financiar-bancar
1432)    ,241206,inspector asigurări
1433)    ,241207,comisar principal
1434)    ,241208,consultant bugetar
1435)    ,241209,dealer
1436)    ,241210,evaluator
1437)    ,241211,analist investiţii
1438)    ,241212,manager de fond acţiuni/ obligaţiuni
1439)    ,241213,consultant plasamente valori mobiliare
1440)    ,241214,agent capital de risc
1441)    ,241215,administrator credite 
1442)    ,241216,specialist control risc
1443)    ,241217,specialist evaluare daune
1444)    ,241218,lichidator
1445)    ,241219,administrator judiciar
1446)    ,241220,analist preţ de revenire/ costuri
1447)    ,241221,expert fiscal
1448)    ,241222,consultant fiscal
1449)    ,241223,inspector general de bancă
1450)    ,241224,economist bancă
1451)    ,241225,manager bancă
1452)    ,241226,manager de operaţiuni/ produs
1453)    ,241227,manager relaţii cu clienţii băncii/ societate de leasing
1454)    ,241228,trezorier (studii superioare) 
1455)    ,241229,analist bancar/ societate de leasing 
1456)    ,241230,"ofiţer bancar (credite, marketing, produse şi servicii bancare)"
1457)    ,241231,administrator bancar/ produs leasing
1458)    ,241232,operator cifru (mesaje cifrate)
1459)    ,241233,proiectant produse bancare
1460)    ,241234,consultant bancar
1461)    ,241235,agent compensare (interbancară)
1462)    ,241236,referent bancar/ societate de leasing
1463)    ,241237,ofiţer conformitate
1464)    ,241238,expert conformitate
1465)    ,241239,ofiţer securitatea informaţiei (Security Officer – SO)
1466)    ,241240,administrator de risc
1467)    ,241241,analist credite
1468)    ,241242,inspector de specialitate asigurări
1469)    ,241243,inspector de specialitate subscriere
1470)    ,241244,referent de specialitate asigurări
1471)    ,241245,consilier vânzări asigurări
1472)    ,241246,inspector coordonator asigurări
1473)    ,241247,inspector de risc
1474)    ,241248,inspector de specialitate daune
1475)    ,241249,inspector coordonator daune
1476)    ,241250,specialist sistem asigurări
1477)    ,241251,expert evaluator de întreprinderi
1478)    ,241252,expert evaluator de proprietăţi imobiliare
1479)    ,241253,expert evaluator de bunuri mobile
1480)    ,241254,expert evaluator de active financiare
1481)    ,241255,planificator/ specialist plan sinteze
1482)    ,241256,expert în ingineria costurilor investiţionale
1483)    ,241257,expert contractare activităţi investiţionale
1484)    ,241258,expert recepţie investiţii industriale
1485)    ,241259,expert eficientizare investiţii
1486)    ,241260,expert evaluare-actualizare devize generale investiţii
1487)    ,241261,expert elaborare-evaluare documentaţii achiziţii investiţionale
1488)    ,241262,expert în management activităţi investiţionale
